time,seconds_elapsed,z,y,x
1684252832792912100,0.014912109375,1.177380919456482,2.7322328090667725,1.4880276918411255
1684252832802938000,0.024938232421875,1.5040420293807983,2.9117512702941895,1.3766382932662964
1684252832812963000,0.034963134765625,1.816656470298767,2.8289787769317627,1.249524712562561
1684252832822989000,0.044989013671875,1.9861410856246948,2.6090826988220215,1.0519049167633057
1684252832833015000,0.05501513671875,2.004089832305908,2.4263980388641357,0.6601552367210388
1684252832843041000,0.065041015625,2.0473546981811523,1.516682505607605,-0.22509950399398804
1684252832853067000,0.07506689453125,2.053189277648926,0.44883930683135986,-1.2117116451263428
1684252832863092000,0.085092041015625,1.8977863788604736,-0.37164807319641113,-2.146665573120117
1684252832873118000,0.095117919921875,1.6452974081039429,-1.4654268026351929,-2.769418478012085
1684252832883144000,0.10514404296875,1.202847957611084,-2.438101291656494,-2.9055182933807373
1684252832893170000,0.115169921875,0.6661826372146606,-2.3877646923065186,-2.8447725772857666
1684252832903196000,0.12519580078125,0.13676024973392487,-1.964491367340088,-2.498514413833618
1684252832913220900,0.135220947265625,-0.6131914854049683,-0.31270432472229004,-1.7681230306625366
1684252832923246800,0.145246826171875,-1.1709047555923462,0.7445710301399231,-1.0081018209457397
1684252832933273000,0.155273193359375,-1.621692180633545,1.462409257888794,-0.3217528164386749
1684252832943299000,0.165299072265625,-2.122398853302002,2.146329879760742,0.32375070452690125
1684252832953324000,0.175323974609375,-2.702955484390259,2.6047863960266113,0.9445958733558655
1684252832963350000,0.18535009765625,-3.1988790035247803,2.9333717823028564,1.537156105041504
1684252832973376000,0.1953759765625,-3.3187789916992188,3.1683993339538574,2.020801067352295
1684252832983402000,0.205402099609375,-3.0726516246795654,3.1014437675476074,2.444815158843994
1684252832993428000,0.215427978515625,-2.636519432067871,2.808295726776123,2.7871756553649902
1684252833003453000,0.225452880859375,-2.2098147869110107,2.7086520195007324,3.0342202186584473
1684252833013479000,0.23547900390625,-1.778489351272583,3.0087697505950928,3.0612215995788574
1684252833023505000,0.2455048828125,-1.4151214361190796,3.4041125774383545,2.797203540802002
1684252833033531000,0.25553076171875,-1.267889142036438,3.7795042991638184,2.3380870819091797
1684252833043556900,0.265556884765625,-1.4936349391937256,3.903106689453125,1.8156378269195557
1684252833053582000,0.27558203125,-2.054835557937622,4.512571334838867,1.4923244714736938
1684252833063607800,0.28560791015625,-2.8646912574768066,5.337366580963135,1.362239122390747
1684252833073633800,0.2956337890625,-3.8233091831207275,6.1661224365234375,1.3819454908370972
1684252833083659800,0.30565966796875,-4.869255065917969,6.978167533874512,1.5521996021270752
1684252833093685000,0.31568505859375,-5.734821319580078,7.323766708374023,1.8259284496307373
1684252833103711000,0.3257109375,-6.388544082641602,7.315217971801758,2.184048891067505
1684252833113737000,0.335737060546875,-6.881415367126465,7.287097454071045,2.593763828277588
1684252833123763000,0.345762939453125,-7.284048080444336,7.121887683868408,2.9860808849334717
1684252833133789200,0.3557890625,-7.590309143066406,6.876826763153076,3.3041908740997314
1684252833143814000,0.36581396484375,-7.860421180725098,6.565168857574463,3.490748167037964
1684252833153840000,0.375840087890625,-8.069523811340332,6.182206630706787,3.4655840396881104
1684252833163866000,0.3858662109375,-8.15578842163086,5.6924967765808105,3.18791127204895
1684252833173892000,0.39589208984375,-8.19599723815918,5.1891608238220215,2.7966206073760986
1684252833183918000,0.40591796875,-8.15993595123291,4.669607162475586,2.4008705615997314
1684252833193943000,0.415943115234375,-8.064390182495117,4.183408737182617,2.11797833442688
1684252833203969000,0.425968994140625,-8.078496932983398,3.6777713298797607,2.0316975116729736
1684252833213995000,0.4359951171875,-8.192214965820312,3.077418804168701,2.1596574783325195
1684252833224021000,0.44602099609375,-8.122296333312988,2.15578031539917,2.4056835174560547
1684252833234046000,0.4560458984375,-7.634119987487793,1.245353102684021,2.6039373874664307
1684252833244072000,0.466072021484375,-6.540994167327881,0.4862278699874878,2.827465772628784
1684252833254098000,0.476097900390625,-5.002427577972412,-0.28308239579200745,3.0702478885650635
1684252833264124000,0.4861240234375,-3.325155258178711,-1.0777102708816528,3.2786853313446045
1684252833274150000,0.49614990234375,-1.8157011270523071,-1.9955016374588013,3.316884994506836
1684252833284174800,0.5061748046875,-0.7143123149871826,-2.8110272884368896,3.0850329399108887
1684252833294200800,0.516200927734375,0.06593795120716095,-3.2531538009643555,2.538634777069092
1684252833304226800,0.526226806640625,0.738868236541748,-3.4674534797668457,1.7743816375732422
1684252833314252800,0.536252685546875,1.3514198064804077,-3.449625253677368,0.9453814625740051
1684252833324279000,0.546279052734375,1.958219051361084,-3.129998207092285,0.1904316246509552
1684252833334303700,0.5563037109375,2.5862205028533936,-2.564845085144043,-0.39472001791000366
1684252833344330000,0.566330078125,3.142841339111328,-1.815326452255249,-0.8026015758514404
1684252833354356000,0.57635595703125,3.4942095279693604,-1.0810998678207397,-0.8973276019096375
1684252833364382000,0.5863818359375,3.5662660598754883,-0.5216196775436401,-0.7372207045555115
1684252833374407200,0.5964072265625,3.2933125495910645,-0.07810214161872864,-0.5560833811759949
1684252833384433200,0.60643310546875,2.7091164588928223,0.09656327962875366,-0.4194372892379761
1684252833394459100,0.616459228515625,2.1211178302764893,0.12887541949748993,-0.30131012201309204
1684252833404484900,0.62648486328125,1.7494497299194336,0.2247113734483719,-0.32406699657440186
1684252833414510800,0.6365107421875,1.5569276809692383,0.36318138241767883,-0.603201687335968
1684252833424536000,0.6465361328125,1.300057053565979,0.6277788281440735,-1.2655785083770752
