time,seconds_elapsed,z,y,x
1684201098649988600,0.033988525390625,0.7163263151139021,-0.16504940016418695,0.30170901053771376
1684201098660013600,0.044013671875,1.5236767169773577,-0.9892042218342423,-0.17301190347597
1684201098670039600,0.05403955078125,1.4267723400175572,-0.12848580239862203,-0.1450330508400686
1684201098680065500,0.0640654296875,0.1838069998651743,1.058299677631259,-0.008490198714006691
1684201098690090800,0.0740908203125,-1.036447326785326,2.2106769843637943,0.21581220367401838
1684201098700116700,0.08411669921875,-1.2739888394474983,2.566468152092397,0.2821141562949866
1684201098710141700,0.0941416015625,-0.5543547149598598,1.925607120068371,-0.34177287150919433
1684201098720167700,0.104167724609375,1.1479670890748501,0.44110126074552536,-1.2126849143095313
1684201098730193700,0.114193603515625,2.7808903627127406,-1.176236905747652,-1.8741512197278438
1684201098740218600,0.124218505859375,4.372912301641702,-2.1072861679941415,-1.2175019592024385
1684201098750244600,0.13424462890625,6.052345397520065,-1.999176506409049,-0.16351298437714576
1684201098760269600,0.14426953125,6.044597559872269,-0.9517880988925694,0.1043808503203094
1684201098770295600,0.154295654296875,4.749609187015891,0.1073141272932291,-0.3072375647008419
1684201098780321500,0.164321533203125,3.970779946237802,1.2521131077259777,-0.6635567018263041
1684201098790346500,0.174346435546875,4.17252241576612,2.4145322082623837,-0.6529596122272312
1684201098800372500,0.18437255859375,3.6861651322335,3.0020638011589647,-0.749048873411864
1684201098810397700,0.194397705078125,3.518561663672328,3.6881618590086696,-0.6671335373997688
1684201098820423700,0.204423583984375,4.224164924719929,4.195799830979109,0.14404139118790626
1684201098830449700,0.21444970703125,5.421581396618485,4.31528721114695,0.741752140532434
1684201098840474600,0.224474609375,5.186206706601381,1.957767514438927,0.4409554225340485
1684201098850500600,0.23450048828125,4.988924723613262,0.8597478208377957,1.3731374882027505
1684201098860526600,0.244526611328125,5.297206828930974,3.2005043065324426,2.2406892607897517
1684201098870551600,0.254551513671875,5.422041415345668,5.005874689370393,0.32205227199494835
1684201098880577500,0.26457763671875,5.203072501206398,4.853762804451584,-3.839631354370713
1684201098890602500,0.2746025390625,4.294458358129859,7.27734662643671,-4.4885693098664285
1684201098900628500,0.28462841796875,2.8466671954810616,8.72364141304791,-4.525438612580299
1684201098910654500,0.294654541015625,0.5946767884761095,8.830518317967654,-5.857108072102069
1684201098920679700,0.3046796875,-1.0524971288323401,10.206070173835753,-6.69166036914587
1684201098930705700,0.31470556640625,-1.2282085005253554,11.418127750027178,-7.7079639025688165
1684201098940730600,0.324730712890625,-0.19962474672198294,11.239006862151623,-8.377150865367055
1684201098950756600,0.334756591796875,0.8259457967400551,11.482834323215483,-9.480791321459412
1684201098960782600,0.344782470703125,2.319562306496501,13.269997141450643,-10.083144051390885
1684201098970807600,0.3548076171875,7.490730433920025,13.9658716201663,-9.085534112522005
1684201098980833800,0.364833740234375,8.06671070523262,13.26030343043208,-6.523172518965602
1684201098990858800,0.374858642578125,7.052289332294464,13.326554310452938,-0.5582891317993403
1684201099000884700,0.384884765625,3.089474081325531,11.331667610192298,5.831585508310795
1684201099010910700,0.39491064453125,-2.0862989095449445,9.258332227116822,9.289621683871745
1684201099020935700,0.404935791015625,-4.397033181941509,7.49693279569149,12.211454887235163
1684201099030961700,0.414961669921875,-5.494058019286394,6.824322288185358,13.241908526563643
1684201099040988000,0.42498779296875,-5.8640405017137525,7.3372788248300544,14.226909743750095
1684201099051012900,0.435012939453125,-5.641050076973438,6.638714376378059,16.65670177272558
1684201099061038800,0.445038818359375,-5.218213956236839,4.922101596662402,18.657324970811604
1684201099071063800,0.455063720703125,-3.9008804805815216,3.8677509489178656,20.20896521499157
1684201099081090000,0.465090087890625,-1.5971990493059158,2.9865736788213253,20.16476133160591
1684201099091116000,0.475115966796875,0.603965425825119,2.1515333059996364,18.985397233748436
1684201099101140700,0.485140625,1.8865993440210818,1.9526807126939296,18.250360957467556
1684201099111167000,0.4951669921875,2.277498357748985,1.3781453794926404,17.560760736715793
1684201099121191700,0.505191650390625,2.3238766625642775,0.670896689325571,17.78971562281847
1684201099131218000,0.515218017578125,2.881400655210018,-0.548294976529479,18.326297365200517
1684201099141244000,0.525243896484375,3.4959494343698023,-1.7986089258790015,18.186245920431613
1684201099151268900,0.535268798828125,4.573531904619932,-2.881436311045289,17.220819172286987
1684201099161294800,0.545294921875,7.651143114194274,-3.91319284966588,15.52787309936285
1684201099171320000,0.555320068359375,8.182530210542678,-3.9608331372410057,14.038873728013037
1684201099181346000,0.565345947265625,7.902884417122602,-4.261888798436522,12.353933266890047
1684201099191372000,0.5753720703125,7.201188100385665,-4.688651737228036,10.293040016758441
1684201099201397000,0.58539697265625,6.828854670917988,-4.517152430272102,7.975075208586454
1684201099211423000,0.595423095703125,5.812908280369639,-4.4092783310085535,7.056949725320935
1684201099221449000,0.605448974609375,5.563039785575866,-4.954305245652795,4.45592785398066
1684201099231474000,0.615473876953125,6.4531052955269805,-4.687387416380644,2.3608301364302635
1684201099241500000,0.6255,5.749592284756899,-4.475655467757583,1.2638742726683616
1684201099251524900,0.63552490234375,4.261507690164446,-4.29889487927258,-0.433695952925086
1684201099261550800,0.64555078125,2.6442846744835373,-3.6493800006717443,-1.9260820441037416
1684201099271576800,0.655576904296875,0.5449535571470856,-3.613092589499056,-3.1327503284722567
1684201099281601800,0.665601806640625,-1.085627245017886,-3.4848096161961553,-4.511526991605758
1684201099291627800,0.675627685546875,-2.2834147421859203,-3.1913425104334947,-5.219484122303128
1684201099301653000,0.685653076171875,-2.225179995360225,-3.731442197808623,-4.192583207020164
