time,seconds_elapsed,z,y,x
1684252750024546600,0.024546630859375,1.7804881627768276,2.0142057332366705,2.8633514960393307
1684252750034571500,0.034571533203125,1.6410381910324097,2.278707733538747,2.4882278513312337
1684252750044597500,0.044597412109375,1.3126128768742085,3.2813796319723125,1.949072020677477
1684252750054623700,0.054623779296875,0.46563013732433317,3.987041345208883,1.3091419858932494
1684252750064649700,0.064649658203125,-0.0586415740609169,4.060667722433805,0.831609813851118
1684252750074675700,0.07467578125,0.3386041783452034,4.0811879478931425,0.43421003992706536
1684252750084701000,0.084700927734375,1.4856827941477297,4.729720245197415,-0.2068614199772477
1684252750094727000,0.094726806640625,2.635467746299505,5.530986943233013,-0.7926800714761019
1684252750104753000,0.1047529296875,4.35628148483634,6.290698226565122,-2.3354063568383454
1684252750114779000,0.11477880859375,5.6803030599534505,7.729410010701417,-3.4629639873519538
1684252750124804600,0.1248046875,7.3574039134919635,8.87793181104958,-4.613453580641746
1684252750134830600,0.13483056640625,8.840139548271894,9.103234019863605,-4.124286500385403
1684252750144855800,0.144855712890625,8.54351573204398,8.608858265048266,-3.5767245143055915
1684252750154881800,0.1548818359375,6.613513884148001,7.749984012174606,-2.0341811842948196
1684252750164907800,0.16490771484375,5.85085836405754,7.6022262308120725,-0.8627040402948856
1684252750174933800,0.174933837890625,5.944038167536259,7.237983753341436,-2.375212297526002
1684252750184958700,0.184958740234375,5.674506356373429,7.467507963764667,-2.9612796630889178
1684252750194984700,0.194984619140625,5.049302912208438,8.031924054011702,-3.119882663592696
1684252750205010700,0.2050107421875,3.813146375288069,8.421282852560282,-3.0591479166448114
1684252750215036700,0.21503662109375,2.0164903370425105,8.929135928586124,-2.3083003232479093
1684252750225063000,0.22506298828125,-0.2141173824548721,9.451073644065856,-1.3656132301777602
1684252750235087600,0.235087646484375,-2.0716475761190054,9.117215198943018,-1.1554828715324401
1684252750245113900,0.24511376953125,-3.381108710964024,9.105620622739195,-0.04988426710963249
1684252750255139800,0.255139892578125,-4.426922708770633,9.66117594566047,3.0547984892636535
1684252750265165800,0.265165771484375,-6.047712477022409,9.294334099346399,6.297012816539406
1684252750275191800,0.27519189453125,-7.297775666481256,7.900456313192844,9.157395233640074
1684252750285217800,0.2852177734375,-7.1669134903401135,6.430028371322154,10.543720412456988
1684252750295242800,0.29524267578125,-6.126144793224334,4.977696058112382,11.2357662727952
1684252750305268700,0.305268798828125,-4.736507128858566,3.3515380408257243,12.7386632365942
1684252750315294700,0.315294677734375,-2.833538833838701,2.0922741845622657,14.78884336953163
1684252750325320700,0.32532080078125,-1.2659072398006914,1.4567425308674573,17.293580457115173
1684252750335346700,0.3353466796875,-0.5263479331374168,0.2180178970247507,19.304625680494308
1684252750345371600,0.34537158203125,0.04367662637485191,-1.4703601373314856,20.28105780677795
1684252750355397600,0.355397705078125,1.043166990429163,-2.9460201346367594,20.889937892651556
1684252750365423600,0.365423583984375,1.588431220960617,-4.25281117348969,20.847814907193182
1684252750375449600,0.37544970703125,2.0598551392555238,-5.262335422036052,19.774020138788224
1684252750385475600,0.3854755859375,3.6990251983284947,-6.3254392850786445,18.112894268494845
1684252750395500500,0.39550048828125,5.1349435523539775,-7.146247718930244,16.680055760306118
1684252750405526500,0.405526611328125,9.04856193395555,-7.832319765555858,14.012688316398858
1684252750415552500,0.415552490234375,15.020302347409725,-8.036638223052025,10.031538951838016
1684252750425578800,0.425578857421875,16.236266867911816,-7.909843150219321,6.571184562462568
1684252750435604700,0.435604736328125,10.363433987933396,-6.93621789804995,4.027468632665276
1684252750445630000,0.4456298828125,7.225003860259056,-5.444076137021184,2.434886721765995
1684252750455656000,0.455656005859375,6.002889584955573,-3.9806338162541386,0.5950426991790533
1684252750465681700,0.465681640625,6.1020320962309835,-2.6378023267269133,-0.09428688793778418
1684252750475707600,0.475707763671875,4.736545707303286,-2.93376563321948,0.5903951656341553
1684252750485733600,0.485733642578125,2.8865619834959504,-2.7568653440028426,0.9378431601703167
1684252750495758800,0.4957587890625,1.4075713804632424,-2.6872183918029067,1.076734913510084
1684252750505784800,0.505784912109375,1.3164298048138618,-2.5450901407599447,1.4621692320913076
1684252750515811000,0.51581103515625,0.23531276722941546,-1.8674568366557358,0.8399649697422981
1684252750525837000,0.525837158203125,0.00930968013703823,-2.4954583871066567,1.5844921279460191
1684252750535863000,0.535863037109375,-1.1199503703802824,-3.7046132275938986,2.3809254144757985
1684252750545888000,0.545887939453125,-2.6334932313561437,-3.5002889248788356,1.8054221130251884
1684252750555914000,0.5559140625,-3.848825299173593,-0.28635405888706444,0.003114332628250122
1684252750565940000,0.56593994140625,-6.828547212404012,2.8603575749203562,-3.592919277781248
1684252750575966000,0.575966064453125,-6.050871233314275,5.486669662600756,-6.148180099421739
1684252750585992000,0.585991943359375,-5.044935364648699,9.207388221821189,-7.6097215550035235
1684252750596017000,0.596016845703125,-2.7438182309031487,11.826049210226534,-9.95655882191658
1684252750606043000,0.60604296875,-2.382403085812926,13.981928436475991,-6.960480817168951
1684252750616068900,0.61606884765625,-2.215000692781806,13.517248731744289,-5.394841273730993
1684252750626094800,0.6260947265625,1.655862250676751,10.952681152576208,-1.249596740990877
1684252750636120800,0.636120849609375,4.706096793025732,9.632331543970107,1.9239193131119012
1684252750646145800,0.646145751953125,6.408258438062667,5.628294055774807,1.256262628620863
1684252750656171800,0.656171875,5.881980647552013,2.1679390818774698,0.29217794273495673
1684252750666197800,0.66619775390625,5.067096927574276,-0.8756056074440479,-2.150543710440397
